799,-69.0416293772784,217.601336821667,"1755-Feb-12 18:51:11", 2362103.285543981,345.2908945, -7.0879920, 342.0986066, -8.3981783,  63.6830, 18.5075, 18.8580314216, 174.889609,    18.119051,  -3.948542350
799,38.099012974638,236.06493743942,"2519-Oct-26 03:08:19", 2641403.630775463, 16.9425499,  6.4823446,  23.7556685,  9.1915099,  97.3852, 24.1117, 21.1514039584, 158.296244,    69.182373,  -4.432307276
799,-69.8215604708762,203.702317047199,"1640-Sep-15 20:18:31", 2320316.346192129,213.6188135,-13.0310612, 208.7960221,-11.3183940,  70.2932, 19.0406,  9.5749271647, 161.044245,    56.856101,  -4.344807641
299,-88.1557934998362,169.473045743461,"1328-Dec-20 10:21:46", 2206463.931782407,289.7975315,-23.0095177, 279.6342199,-23.9577631, 217.2692, 22.4948,  4.1255383305,  14.222583,   587.324154,   9.483257007
10,-28.3932471397949,56.8747719444542,"2861-Nov-01 01:24:36", 2766323.558750000,205.3251005,-10.4368197, 216.9420922,-14.5299831, 106.4372,  0.2366,  7.9446084679,   8.287288,    69.182403,  -6.518197678
699,41.1619623542705,216.205693518345,"1898-Apr-18 13:27:11", 2414398.060543981,251.8905846,-20.4860044, 250.3972633,-20.3051917, 195.0707, 27.1182, 17.6455506696,  77.013572,    -3.631824,   0.952399785
199,-8.96263352320098,118.408301549048,"3225-Aug-10 17:35:45", 2899189.233159722,130.4581212, 19.9723579, 147.6281273, 14.8473399,  66.2088,-74.5617, 22.8149085546,  11.111004,    69.183562, -11.026966601
899,67.9651399230697,351.326490918411,"1962-Feb-22 13:06:58", 2437718.046504630,222.0912909,-14.3309666, 221.5698225,-14.1725953, 291.5351,-23.5958, 22.6684055321, 249.302941,    34.090155,   7.897084032
10,19.6761891182718,159.889144748028,"2557-Aug-27 17:49:30", 2655224.242708333,149.4914556, 12.3788382, 156.9130976,  9.6148909,  72.3363,-18.0921,  2.9094895873,   8.417199,    69.182907,  -7.551383583
10,63.1603183839241,175.547279751757,"1945-Aug-12 18:45:36", 2431680.281666667,142.8383161, 14.6785707, 142.0829552, 14.9217130,  88.1876, 15.8543,  3.8531006585,   8.425760,    27.338886,  -5.619096357
599,80.2792826748097,202.016888198769,"1830-Aug-21 06:45:31", 2389685.781608796,281.5709691,-23.2499969, 279.0041602,-23.4159827, 173.8384,-13.7544, 18.1653701350,  37.022010,    10.447874,  -0.434907210
599,54.0858175030105,241.614819104257,"1624-Nov-05 09:46:46", 2314522.907476852,179.7650891,  1.3162320, 174.9557106,  3.4049821,  78.5475, -4.0207,  4.8871762586,  50.099421,    78.989108,  -6.776537780
10,71.1398864607927,290.354715362998,"3402-Jul-09 11:12:07", 2963803.966747685, 88.0265903, 23.2448617, 109.2996046, 22.0803634,  88.4481, 22.8743,  1.7081106520,   8.442524,    69.184527,  -5.578529653
799,-9.84434247816893,193.857724847859,"2587-Apr-01 22:35:18", 2666033.441180556,318.3626490,-16.7347534, 326.4527259,-14.1493912, 259.4477, 53.9063,  0.2084657178, 170.737416,    69.185602,   2.444950658
599,-21.4355896915198,268.18757180096,"2215-Oct-02 13:40:30", 2530346.069791667,119.6703215, 20.7833076, 122.8225113, 20.1602335, 358.5540, 48.3922,  8.2563535798,  45.693190,    69.182397,   0.068186159
799,-78.2068096721299,224.274806916009,"2517-Jul-18 19:06:26", 2640574.296134259, 11.6917899,  4.2613371,  18.4106773,  7.0394380, 291.7713, -2.7423,  5.8388641943, 165.724276,    69.183850,   4.611485711
499,-21.0165307354168,175.577833236973,"2017-Jan-14 08:00:18", 2457767.833541667,350.4618459, -4.8182373, 350.6767210, -4.7262751, 277.1690, 30.6164,  3.3089219412,  14.387141,    69.184336,   3.930473873
499,5.89188529907403,272.273120246199,"2015-Oct-04 09:19:26", 2457299.888495370,157.8698908, 10.6603455, 158.0729769, 10.5797838,  79.1425, -2.0376,  4.3255707385,  19.717741,    68.182357,  -6.212627720
699,-33.2644558278182,0.545545956075841,"1905-Mar-24 20:19:06", 2416929.346597222,331.9789746,-12.8175229, 330.6995282,-13.2817491, 209.9314,-38.2334,  8.4634774969,  88.421497,     5.230122,  10.416842280
499,-45.8381184078722,118.866846159528,"2325-May-05 02:16:29", 2570372.594780093,  8.3819126,  2.4721985,  12.5722686,  4.2514275, 356.1180, 39.8399,  1.0373518145,  17.823961,    69.185475,   0.199200575
199,-25.9200969218053,134.702559023734,"3182-Sep-03 15:36:48", 2883507.150555556,129.9462345, 16.2223763, 146.2435040, 11.3480137, 116.3952,-61.8491, 23.4517914752,   6.535183,    69.182977, -10.297775459
599,20.202570725514,220.466084666557,"2449-Jan-26 21:34:40", 2615565.399074074,335.9617696,-11.0290104, 341.8718141, -8.7029659, 130.4852, 47.9796, 20.7247122262,  48.125957,    69.184443,  -2.066742044
799,-31.2597823966718,143.18324846731,"1795-Apr-19 20:31:55", 2376779.355497685,154.3497492, 11.4770156, 151.6170189, 12.4926187, 245.2591,-54.6552, 19.9373430424, 148.037280,    19.556977,   9.829541785
199,40.3453319819157,306.941978929904,"3708-Mar-04 13:38:24", 3075442.068333333,320.2140711,-17.6091710, 343.3279677, -9.3102454, 145.2628, 33.7057, 20.9746262394,  11.700229,    69.184785,  -1.913904941
299,75.8072259286161,308.733126034821,"2549-Jan-01 20:31:11", 2652064.354988426,295.3293094,-22.7920089, 303.4519425,-21.2960037, 231.4286,-12.7578, 23.8918905112,  13.119573,    69.183712,   3.661761012
799,83.8278140175771,110.705224756344,"2251-Mar-22 20:47:52", 2543301.366574074,317.9337735,-16.8654071, 321.4200165,-15.8009179, 102.7761,-14.5208, 16.1705566635, 171.418904,    69.185571,  -5.257444439
